model_col,series_code,unit,freq,description,tags
stb_holding_csx_crude_oil_unit_crew,stb.holding.csx.crude_oil_unit.crew,count,weekly,Stb Holding Csx Crude Oil Unit Crew,stb
stb_holding_csx_crude_oil_unit_other,stb.holding.csx.crude_oil_unit.other,count,weekly,Stb Holding Csx Crude Oil Unit Other,stb
stb_holding_csx_crude_oil_unit_power,stb.holding.csx.crude_oil_unit.power,count,weekly,Stb Holding Csx Crude Oil Unit Power,stb
stb_holding_csx_crude_oil_unit_total,stb.holding.csx.crude_oil_unit.total,count,weekly,Stb Holding Csx Crude Oil Unit Total,stb
stb_holding_csx_ethanol_unit_crew,stb.holding.csx.ethanol_unit.crew,count,weekly,Stb Holding Csx Ethanol Unit Crew,stb
stb_holding_csx_ethanol_unit_other,stb.holding.csx.ethanol_unit.other,count,weekly,Stb Holding Csx Ethanol Unit Other,stb
stb_holding_csx_ethanol_unit_power,stb.holding.csx.ethanol_unit.power,count,weekly,Stb Holding Csx Ethanol Unit Power,stb
stb_holding_csx_ethanol_unit_total,stb.holding.csx.ethanol_unit.total,count,weekly,Stb Holding Csx Ethanol Unit Total,stb
stb_holding_csx_grain_unit_crew,stb.holding.csx.grain_unit.crew,count,weekly,Stb Holding Csx Grain Unit Crew,stb
stb_holding_csx_grain_unit_other,stb.holding.csx.grain_unit.other,count,weekly,Stb Holding Csx Grain Unit Other,stb
stb_holding_csx_grain_unit_power,stb.holding.csx.grain_unit.power,count,weekly,Stb Holding Csx Grain Unit Power,stb
stb_holding_csx_grain_unit_total,stb.holding.csx.grain_unit.total,count,weekly,Stb Holding Csx Grain Unit Total,stb
stb_holding_csx_intermodal_crew,stb.holding.csx.intermodal.crew,count,weekly,Stb Holding Csx Intermodal Crew,stb
stb_holding_csx_intermodal_other,stb.holding.csx.intermodal.other,count,weekly,Stb Holding Csx Intermodal Other,stb
stb_holding_csx_intermodal_power,stb.holding.csx.intermodal.power,count,weekly,Stb Holding Csx Intermodal Power,stb
stb_holding_csx_intermodal_total,stb.holding.csx.intermodal.total,count,weekly,Stb Holding Csx Intermodal Total,stb
stb_holding_csx_other_unit_crew,stb.holding.csx.other_unit.crew,count,weekly,Stb Holding Csx Other Unit Crew,stb
stb_holding_csx_other_unit_other,stb.holding.csx.other_unit.other,count,weekly,Stb Holding Csx Other Unit Other,stb
stb_holding_csx_other_unit_power,stb.holding.csx.other_unit.power,count,weekly,Stb Holding Csx Other Unit Power,stb
stb_holding_csx_other_unit_total,stb.holding.csx.other_unit.total,count,weekly,Stb Holding Csx Other Unit Total,stb
stb_holding_csx_total_crew,stb.holding.csx.total.crew,count,weekly,Stb Holding Csx Total Crew,stb
stb_holding_kcs_automotive_unit_crew,stb.holding.kcs.automotive_unit.crew,count,weekly,Stb Holding Kcs Automotive Unit Crew,stb
stb_holding_kcs_automotive_unit_other,stb.holding.kcs.automotive_unit.other,count,weekly,Stb Holding Kcs Automotive Unit Other,stb
stb_holding_kcs_automotive_unit_power,stb.holding.kcs.automotive_unit.power,count,weekly,Stb Holding Kcs Automotive Unit Power,stb
stb_holding_kcs_automotive_unit_total,stb.holding.kcs.automotive_unit.total,count,weekly,Stb Holding Kcs Automotive Unit Total,stb
stb_holding_kcs_coal_unit_crew,stb.holding.kcs.coal_unit.crew,count,weekly,Stb Holding Kcs Coal Unit Crew,stb
stb_holding_kcs_coal_unit_other,stb.holding.kcs.coal_unit.other,count,weekly,Stb Holding Kcs Coal Unit Other,stb
stb_holding_kcs_coal_unit_power,stb.holding.kcs.coal_unit.power,count,weekly,Stb Holding Kcs Coal Unit Power,stb
stb_holding_kcs_coal_unit_total,stb.holding.kcs.coal_unit.total,count,weekly,Stb Holding Kcs Coal Unit Total,stb
stb_holding_kcs_crude_oil_unit_crew,stb.holding.kcs.crude_oil_unit.crew,count,weekly,Stb Holding Kcs Crude Oil Unit Crew,stb
stb_holding_kcs_crude_oil_unit_other,stb.holding.kcs.crude_oil_unit.other,count,weekly,Stb Holding Kcs Crude Oil Unit Other,stb
stb_holding_kcs_crude_oil_unit_power,stb.holding.kcs.crude_oil_unit.power,count,weekly,Stb Holding Kcs Crude Oil Unit Power,stb
stb_holding_kcs_crude_oil_unit_total,stb.holding.kcs.crude_oil_unit.total,count,weekly,Stb Holding Kcs Crude Oil Unit Total,stb
stb_holding_kcs_ethanol_unit_crew,stb.holding.kcs.ethanol_unit.crew,count,weekly,Stb Holding Kcs Ethanol Unit Crew,stb
stb_holding_kcs_ethanol_unit_other,stb.holding.kcs.ethanol_unit.other,count,weekly,Stb Holding Kcs Ethanol Unit Other,stb
stb_holding_kcs_ethanol_unit_power,stb.holding.kcs.ethanol_unit.power,count,weekly,Stb Holding Kcs Ethanol Unit Power,stb
stb_holding_kcs_ethanol_unit_total,stb.holding.kcs.ethanol_unit.total,count,weekly,Stb Holding Kcs Ethanol Unit Total,stb
stb_holding_kcs_grain_unit_crew,stb.holding.kcs.grain_unit.crew,count,weekly,Stb Holding Kcs Grain Unit Crew,stb
stb_holding_kcs_grain_unit_other,stb.holding.kcs.grain_unit.other,count,weekly,Stb Holding Kcs Grain Unit Other,stb
stb_holding_kcs_grain_unit_power,stb.holding.kcs.grain_unit.power,count,weekly,Stb Holding Kcs Grain Unit Power,stb
stb_holding_kcs_grain_unit_total,stb.holding.kcs.grain_unit.total,count,weekly,Stb Holding Kcs Grain Unit Total,stb
stb_holding_kcs_intermodal_crew,stb.holding.kcs.intermodal.crew,count,weekly,Stb Holding Kcs Intermodal Crew,stb
stb_holding_kcs_intermodal_other,stb.holding.kcs.intermodal.other,count,weekly,Stb Holding Kcs Intermodal Other,stb
stb_holding_kcs_intermodal_power,stb.holding.kcs.intermodal.power,count,weekly,Stb Holding Kcs Intermodal Power,stb
stb_holding_kcs_intermodal_total,stb.holding.kcs.intermodal.total,count,weekly,Stb Holding Kcs Intermodal Total,stb
stb_holding_kcs_manifest_crew,stb.holding.kcs.manifest.crew,count,weekly,Stb Holding Kcs Manifest Crew,stb
stb_holding_kcs_manifest_other,stb.holding.kcs.manifest.other,count,weekly,Stb Holding Kcs Manifest Other,stb
stb_holding_kcs_manifest_power,stb.holding.kcs.manifest.power,count,weekly,Stb Holding Kcs Manifest Power,stb
stb_holding_kcs_manifest_total,stb.holding.kcs.manifest.total,count,weekly,Stb Holding Kcs Manifest Total,stb
stb_holding_kcs_other_unit_crew,stb.holding.kcs.other_unit.crew,count,weekly,Stb Holding Kcs Other Unit Crew,stb
stb_holding_kcs_other_unit_other,stb.holding.kcs.other_unit.other,count,weekly,Stb Holding Kcs Other Unit Other,stb
stb_holding_kcs_other_unit_power,stb.holding.kcs.other_unit.power,count,weekly,Stb Holding Kcs Other Unit Power,stb
stb_holding_kcs_other_unit_total,stb.holding.kcs.other_unit.total,count,weekly,Stb Holding Kcs Other Unit Total,stb
stb_holding_ns_automotive_unit_crew,stb.holding.ns.automotive_unit.crew,count,weekly,Stb Holding Ns Automotive Unit Crew,stb
stb_holding_ns_automotive_unit_other,stb.holding.ns.automotive_unit.other,count,weekly,Stb Holding Ns Automotive Unit Other,stb
stb_holding_ns_automotive_unit_power,stb.holding.ns.automotive_unit.power,count,weekly,Stb Holding Ns Automotive Unit Power,stb
stb_holding_ns_automotive_unit_total,stb.holding.ns.automotive_unit.total,count,weekly,Stb Holding Ns Automotive Unit Total,stb
stb_holding_ns_coal_unit_crew,stb.holding.ns.coal_unit.crew,count,weekly,Stb Holding Ns Coal Unit Crew,stb
stb_holding_ns_coal_unit_other,stb.holding.ns.coal_unit.other,count,weekly,Stb Holding Ns Coal Unit Other,stb
stb_holding_ns_coal_unit_power,stb.holding.ns.coal_unit.power,count,weekly,Stb Holding Ns Coal Unit Power,stb
stb_holding_ns_coal_unit_total,stb.holding.ns.coal_unit.total,count,weekly,Stb Holding Ns Coal Unit Total,stb
stb_holding_ns_crude_oil_unit_crew,stb.holding.ns.crude_oil_unit.crew,count,weekly,Stb Holding Ns Crude Oil Unit Crew,stb
stb_holding_ns_crude_oil_unit_other,stb.holding.ns.crude_oil_unit.other,count,weekly,Stb Holding Ns Crude Oil Unit Other,stb
stb_holding_ns_crude_oil_unit_power,stb.holding.ns.crude_oil_unit.power,count,weekly,Stb Holding Ns Crude Oil Unit Power,stb
stb_holding_ns_crude_oil_unit_total,stb.holding.ns.crude_oil_unit.total,count,weekly,Stb Holding Ns Crude Oil Unit Total,stb
stb_holding_ns_ethanol_unit_crew,stb.holding.ns.ethanol_unit.crew,count,weekly,Stb Holding Ns Ethanol Unit Crew,stb
stb_holding_ns_ethanol_unit_other,stb.holding.ns.ethanol_unit.other,count,weekly,Stb Holding Ns Ethanol Unit Other,stb
stb_holding_ns_ethanol_unit_power,stb.holding.ns.ethanol_unit.power,count,weekly,Stb Holding Ns Ethanol Unit Power,stb
stb_holding_ns_ethanol_unit_total,stb.holding.ns.ethanol_unit.total,count,weekly,Stb Holding Ns Ethanol Unit Total,stb
stb_holding_ns_grain_unit_crew,stb.holding.ns.grain_unit.crew,count,weekly,Stb Holding Ns Grain Unit Crew,stb
stb_holding_ns_grain_unit_other,stb.holding.ns.grain_unit.other,count,weekly,Stb Holding Ns Grain Unit Other,stb
stb_holding_ns_grain_unit_power,stb.holding.ns.grain_unit.power,count,weekly,Stb Holding Ns Grain Unit Power,stb
stb_holding_ns_grain_unit_total,stb.holding.ns.grain_unit.total,count,weekly,Stb Holding Ns Grain Unit Total,stb
stb_holding_ns_intermodal_crew,stb.holding.ns.intermodal.crew,count,weekly,Stb Holding Ns Intermodal Crew,stb
stb_holding_ns_intermodal_other,stb.holding.ns.intermodal.other,count,weekly,Stb Holding Ns Intermodal Other,stb
stb_holding_ns_intermodal_power,stb.holding.ns.intermodal.power,count,weekly,Stb Holding Ns Intermodal Power,stb
stb_holding_ns_intermodal_total,stb.holding.ns.intermodal.total,count,weekly,Stb Holding Ns Intermodal Total,stb
stb_holding_ns_open_hopper_crew,stb.holding.ns.open_hopper.crew,count,weekly,Stb Holding Ns Open Hopper Crew,stb
stb_holding_ns_other_crew,stb.holding.ns.other.crew,count,weekly,Stb Holding Ns Other Crew,stb
stb_holding_ns_other_unit_crew,stb.holding.ns.other_unit.crew,count,weekly,Stb Holding Ns Other Unit Crew,stb
stb_holding_ns_other_unit_other,stb.holding.ns.other_unit.other,count,weekly,Stb Holding Ns Other Unit Other,stb
stb_holding_ns_other_unit_power,stb.holding.ns.other_unit.power,count,weekly,Stb Holding Ns Other Unit Power,stb
stb_holding_ns_other_unit_total,stb.holding.ns.other_unit.total,count,weekly,Stb Holding Ns Other Unit Total,stb
stb_holding_ns_tank_crew,stb.holding.ns.tank.crew,count,weekly,Stb Holding Ns Tank Crew,stb
stb_holding_ns_total_crew,stb.holding.ns.total.crew,count,weekly,Stb Holding Ns Total Crew,stb
stb_holding_up_automotive_unit_crew,stb.holding.up.automotive_unit.crew,count,weekly,Stb Holding Up Automotive Unit Crew,stb
stb_holding_up_automotive_unit_other,stb.holding.up.automotive_unit.other,count,weekly,Stb Holding Up Automotive Unit Other,stb
stb_holding_up_automotive_unit_power,stb.holding.up.automotive_unit.power,count,weekly,Stb Holding Up Automotive Unit Power,stb
stb_holding_up_automotive_unit_total,stb.holding.up.automotive_unit.total,count,weekly,Stb Holding Up Automotive Unit Total,stb
stb_holding_up_coal_unit_crew,stb.holding.up.coal_unit.crew,count,weekly,Stb Holding Up Coal Unit Crew,stb
stb_holding_up_coal_unit_other,stb.holding.up.coal_unit.other,count,weekly,Stb Holding Up Coal Unit Other,stb
stb_holding_up_coal_unit_power,stb.holding.up.coal_unit.power,count,weekly,Stb Holding Up Coal Unit Power,stb
stb_holding_up_coal_unit_total,stb.holding.up.coal_unit.total,count,weekly,Stb Holding Up Coal Unit Total,stb
stb_holding_up_crude_oil_unit_crew,stb.holding.up.crude_oil_unit.crew,count,weekly,Stb Holding Up Crude Oil Unit Crew,stb
stb_holding_up_crude_oil_unit_other,stb.holding.up.crude_oil_unit.other,count,weekly,Stb Holding Up Crude Oil Unit Other,stb
stb_holding_up_crude_oil_unit_power,stb.holding.up.crude_oil_unit.power,count,weekly,Stb Holding Up Crude Oil Unit Power,stb
stb_holding_up_crude_oil_unit_total,stb.holding.up.crude_oil_unit.total,count,weekly,Stb Holding Up Crude Oil Unit Total,stb
stb_holding_up_ethanol_unit_crew,stb.holding.up.ethanol_unit.crew,count,weekly,Stb Holding Up Ethanol Unit Crew,stb
stb_holding_up_ethanol_unit_other,stb.holding.up.ethanol_unit.other,count,weekly,Stb Holding Up Ethanol Unit Other,stb
stb_holding_up_ethanol_unit_power,stb.holding.up.ethanol_unit.power,count,weekly,Stb Holding Up Ethanol Unit Power,stb
stb_holding_up_ethanol_unit_total,stb.holding.up.ethanol_unit.total,count,weekly,Stb Holding Up Ethanol Unit Total,stb
stb_holding_up_grain_unit_crew,stb.holding.up.grain_unit.crew,count,weekly,Stb Holding Up Grain Unit Crew,stb
stb_holding_up_grain_unit_other,stb.holding.up.grain_unit.other,count,weekly,Stb Holding Up Grain Unit Other,stb
stb_holding_up_grain_unit_power,stb.holding.up.grain_unit.power,count,weekly,Stb Holding Up Grain Unit Power,stb
stb_holding_up_grain_unit_total,stb.holding.up.grain_unit.total,count,weekly,Stb Holding Up Grain Unit Total,stb
stb_holding_up_intermodal_crew,stb.holding.up.intermodal.crew,count,weekly,Stb Holding Up Intermodal Crew,stb
stb_holding_up_intermodal_other,stb.holding.up.intermodal.other,count,weekly,Stb Holding Up Intermodal Other,stb
stb_holding_up_intermodal_power,stb.holding.up.intermodal.power,count,weekly,Stb Holding Up Intermodal Power,stb
stb_holding_up_intermodal_total,stb.holding.up.intermodal.total,count,weekly,Stb Holding Up Intermodal Total,stb
stb_holding_up_other_unit_crew,stb.holding.up.other_unit.crew,count,weekly,Stb Holding Up Other Unit Crew,stb
stb_holding_up_other_unit_other,stb.holding.up.other_unit.other,count,weekly,Stb Holding Up Other Unit Other,stb
stb_holding_up_other_unit_power,stb.holding.up.other_unit.power,count,weekly,Stb Holding Up Other Unit Power,stb
stb_holding_up_other_unit_total,stb.holding.up.other_unit.total,count,weekly,Stb Holding Up Other Unit Total,stb
stb_speed_bnsf_automotive_unit,stb.speed.bnsf.automotive_unit,mph,weekly,Stb Speed Bnsf Automotive Unit,stb
stb_speed_bnsf_coal_unit,stb.speed.bnsf.coal_unit,mph,weekly,Stb Speed Bnsf Coal Unit,stb
stb_speed_bnsf_crude_oil_unit,stb.speed.bnsf.crude_oil_unit,mph,weekly,Stb Speed Bnsf Crude Oil Unit,stb
stb_speed_bnsf_ethanol_unit,stb.speed.bnsf.ethanol_unit,mph,weekly,Stb Speed Bnsf Ethanol Unit,stb
stb_speed_bnsf_grain_unit,stb.speed.bnsf.grain_unit,mph,weekly,Stb Speed Bnsf Grain Unit,stb
stb_speed_bnsf_intermodal,stb.speed.bnsf.intermodal,mph,weekly,Stb Speed Bnsf Intermodal,stb
stb_speed_bnsf_manifest,stb.speed.bnsf.manifest,mph,weekly,Stb Speed Bnsf Manifest,stb
stb_speed_cn_coal,stb.speed.cn.coal,mph,weekly,Stb Speed Cn Coal,stb
stb_speed_cn_crude,stb.speed.cn.crude,mph,weekly,Stb Speed Cn Crude,stb
stb_speed_cn_ethanol,stb.speed.cn.ethanol,mph,weekly,Stb Speed Cn Ethanol,stb
stb_speed_cn_grain,stb.speed.cn.grain,mph,weekly,Stb Speed Cn Grain,stb
stb_speed_cn_intermodal,stb.speed.cn.intermodal,mph,weekly,Stb Speed Cn Intermodal,stb
stb_speed_cn_manifest,stb.speed.cn.manifest,mph,weekly,Stb Speed Cn Manifest,stb
stb_speed_cn_other_unit,stb.speed.cn.other_unit,mph,weekly,Stb Speed Cn Other Unit,stb
stb_speed_cp_automotive_unit,stb.speed.cp.automotive_unit,mph,weekly,Stb Speed Cp Automotive Unit,stb
stb_speed_cp_coal_unit,stb.speed.cp.coal_unit,mph,weekly,Stb Speed Cp Coal Unit,stb
stb_speed_cp_crude_oil_unit,stb.speed.cp.crude_oil_unit,mph,weekly,Stb Speed Cp Crude Oil Unit,stb
stb_speed_cp_ethanol_unit,stb.speed.cp.ethanol_unit,mph,weekly,Stb Speed Cp Ethanol Unit,stb
stb_speed_cp_grain_unit,stb.speed.cp.grain_unit,mph,weekly,Stb Speed Cp Grain Unit,stb
stb_speed_cp_intermodal,stb.speed.cp.intermodal,mph,weekly,Stb Speed Cp Intermodal,stb
stb_speed_cp_manifest,stb.speed.cp.manifest,mph,weekly,Stb Speed Cp Manifest,stb
stb_speed_csx_automotive_unit,stb.speed.csx.automotive_unit,mph,weekly,Stb Speed Csx Automotive Unit,stb
stb_speed_csx_coal_unit,stb.speed.csx.coal_unit,mph,weekly,Stb Speed Csx Coal Unit,stb
stb_speed_csx_crude_oil_unit,stb.speed.csx.crude_oil_unit,mph,weekly,Stb Speed Csx Crude Oil Unit,stb
stb_speed_csx_ethanol_unit,stb.speed.csx.ethanol_unit,mph,weekly,Stb Speed Csx Ethanol Unit,stb
stb_speed_csx_grain_unit,stb.speed.csx.grain_unit,mph,weekly,Stb Speed Csx Grain Unit,stb
stb_speed_csx_intermodal,stb.speed.csx.intermodal,mph,weekly,Stb Speed Csx Intermodal,stb
stb_speed_csx_manifest,stb.speed.csx.manifest,mph,weekly,Stb Speed Csx Manifest,stb
stb_speed_ctco_barr,stb.speed.ctco.barr,mph,weekly,Stb Speed Ctco Barr,stb
stb_speed_ctco_barr_boct_csxt,stb.speed.ctco.barr_boct-csxt,mph,weekly,Stb Speed Ctco Barr Boct Csxt,stb
stb_speed_ctco_bensenville,stb.speed.ctco.bensenville,mph,weekly,Stb Speed Ctco Bensenville,stb
stb_speed_ctco_bensenville_cprs,stb.speed.ctco.bensenville_cprs,mph,weekly,Stb Speed Ctco Bensenville Cprs,stb
stb_speed_ctco_blue_island,stb.speed.ctco.blue_island,mph,weekly,Stb Speed Ctco Blue Island,stb
stb_speed_ctco_blue_island_ihb,stb.speed.ctco.blue_island_ihb,mph,weekly,Stb Speed Ctco Blue Island Ihb,stb
stb_speed_ctco_calumet,stb.speed.ctco.calumet,mph,weekly,Stb Speed Ctco Calumet,stb
stb_speed_ctco_calumet_ns,stb.speed.ctco.calumet_ns,mph,weekly,Stb Speed Ctco Calumet Ns,stb
stb_speed_ctco_clearing_brc,stb.speed.ctco.clearing_brc,mph,weekly,Stb Speed Ctco Clearing Brc,stb
stb_speed_ctco_ihb_autos_ihb,stb.speed.ctco.ihb_autos_ihb,mph,weekly,Stb Speed Ctco Ihb Autos Ihb,stb
stb_speed_ctco_kirk_cn,stb.speed.ctco.kirk_cn,mph,weekly,Stb Speed Ctco Kirk Cn,stb
stb_speed_ctco_markham_cn,stb.speed.ctco.markham_cn,mph,weekly,Stb Speed Ctco Markham Cn,stb
stb_speed_kcs_automotive_unit,stb.speed.kcs.automotive_unit,mph,weekly,Stb Speed Kcs Automotive Unit,stb
stb_speed_kcs_coal_unit,stb.speed.kcs.coal_unit,mph,weekly,Stb Speed Kcs Coal Unit,stb
stb_speed_kcs_crude_oil_unit,stb.speed.kcs.crude_oil_unit,mph,weekly,Stb Speed Kcs Crude Oil Unit,stb
stb_speed_kcs_ethanol_unit,stb.speed.kcs.ethanol_unit,mph,weekly,Stb Speed Kcs Ethanol Unit,stb
stb_speed_kcs_grain_unit,stb.speed.kcs.grain_unit,mph,weekly,Stb Speed Kcs Grain Unit,stb
stb_speed_kcs_intermodal,stb.speed.kcs.intermodal,mph,weekly,Stb Speed Kcs Intermodal,stb
stb_speed_kcs_manifest,stb.speed.kcs.manifest,mph,weekly,Stb Speed Kcs Manifest,stb
stb_speed_ns_automotive_unit,stb.speed.ns.automotive_unit,mph,weekly,Stb Speed Ns Automotive Unit,stb
stb_speed_ns_coal_unit,stb.speed.ns.coal_unit,mph,weekly,Stb Speed Ns Coal Unit,stb
stb_speed_ns_crude_oil_unit,stb.speed.ns.crude_oil_unit,mph,weekly,Stb Speed Ns Crude Oil Unit,stb
stb_speed_ns_ethanol_unit,stb.speed.ns.ethanol_unit,mph,weekly,Stb Speed Ns Ethanol Unit,stb
stb_speed_ns_grain_unit,stb.speed.ns.grain_unit,mph,weekly,Stb Speed Ns Grain Unit,stb
stb_speed_ns_intermodal,stb.speed.ns.intermodal,mph,weekly,Stb Speed Ns Intermodal,stb
stb_speed_ns_manifest,stb.speed.ns.manifest,mph,weekly,Stb Speed Ns Manifest,stb
stb_speed_up_automotive_unit,stb.speed.up.automotive_unit,mph,weekly,Stb Speed Up Automotive Unit,stb
stb_speed_up_coal_unit,stb.speed.up.coal_unit,mph,weekly,Stb Speed Up Coal Unit,stb
stb_speed_up_crude_oil_unit,stb.speed.up.crude_oil_unit,mph,weekly,Stb Speed Up Crude Oil Unit,stb
stb_speed_up_ethanol_unit,stb.speed.up.ethanol_unit,mph,weekly,Stb Speed Up Ethanol Unit,stb
stb_speed_up_grain_unit,stb.speed.up.grain_unit,mph,weekly,Stb Speed Up Grain Unit,stb
stb_speed_up_intermodal,stb.speed.up.intermodal,mph,weekly,Stb Speed Up Intermodal,stb
stb_speed_up_manifest,stb.speed.up.manifest,mph,weekly,Stb Speed Up Manifest,stb
stb_speed_up_system_average,stb.speed.up.system_average,mph,weekly,Stb Speed Up System Average,stb
stb_stalled_bnsf_all_other_empty,stb.stalled.bnsf.all_other.empty,count,weekly,Stb Stalled Bnsf All Other Empty,stb
stb_stalled_bnsf_all_other_loaded,stb.stalled.bnsf.all_other.loaded,count,weekly,Stb Stalled Bnsf All Other Loaded,stb
stb_stalled_bnsf_automotive_empty,stb.stalled.bnsf.automotive.empty,count,weekly,Stb Stalled Bnsf Automotive Empty,stb
stb_stalled_bnsf_automotive_loaded,stb.stalled.bnsf.automotive.loaded,count,weekly,Stb Stalled Bnsf Automotive Loaded,stb
stb_stalled_bnsf_chem_misc_empty,stb.stalled.bnsf.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.empty,count,weekly,Stb Stalled Bnsf Chem Misc Empty,stb
stb_stalled_bnsf_chem_misc_loaded,stb.stalled.bnsf.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.loaded,count,weekly,Stb Stalled Bnsf Chem Misc Loaded,stb
stb_stalled_bnsf_coal_empty,stb.stalled.bnsf.coal.empty,count,weekly,Stb Stalled Bnsf Coal Empty,stb
stb_stalled_bnsf_coal_loaded,stb.stalled.bnsf.coal.loaded,count,weekly,Stb Stalled Bnsf Coal Loaded,stb
stb_stalled_bnsf_crude_oil_empty,stb.stalled.bnsf.crude_oil.empty,count,weekly,Stb Stalled Bnsf Crude Oil Empty,stb
stb_stalled_bnsf_crude_oil_loaded,stb.stalled.bnsf.crude_oil.loaded,count,weekly,Stb Stalled Bnsf Crude Oil Loaded,stb
stb_stalled_bnsf_ethanol_empty,stb.stalled.bnsf.ethanol.empty,count,weekly,Stb Stalled Bnsf Ethanol Empty,stb
stb_stalled_bnsf_ethanol_loaded,stb.stalled.bnsf.ethanol.loaded,count,weekly,Stb Stalled Bnsf Ethanol Loaded,stb
stb_stalled_bnsf_fertilizer_empty,stb.stalled.bnsf.fertilizer.empty,count,weekly,Stb Stalled Bnsf Fertilizer Empty,stb
stb_stalled_bnsf_fertilizer_loaded,stb.stalled.bnsf.fertilizer.loaded,count,weekly,Stb Stalled Bnsf Fertilizer Loaded,stb
stb_stalled_bnsf_grain_empty,stb.stalled.bnsf.grain.empty,count,weekly,Stb Stalled Bnsf Grain Empty,stb
stb_stalled_bnsf_grain_loaded,stb.stalled.bnsf.grain.loaded,count,weekly,Stb Stalled Bnsf Grain Loaded,stb
stb_stalled_bnsf_intermodal_empty,stb.stalled.bnsf.intermodal.empty,count,weekly,Stb Stalled Bnsf Intermodal Empty,stb
stb_stalled_bnsf_intermodal_loaded,stb.stalled.bnsf.intermodal.loaded,count,weekly,Stb Stalled Bnsf Intermodal Loaded,stb
stb_stalled_bnsf_total_empty,stb.stalled.bnsf.total.empty,count,weekly,Stb Stalled Bnsf Total Empty,stb
stb_stalled_bnsf_total_loaded,stb.stalled.bnsf.total.loaded,count,weekly,Stb Stalled Bnsf Total Loaded,stb
stb_stalled_cn_automotive_empty,stb.stalled.cn.automotive.empty,count,weekly,Stb Stalled Cn Automotive Empty,stb
stb_stalled_cn_automotive_loaded,stb.stalled.cn.automotive.loaded,count,weekly,Stb Stalled Cn Automotive Loaded,stb
stb_stalled_cn_chemical_or_plastics_empty,stb.stalled.cn.chemical_or_plastics.empty,count,weekly,Stb Stalled Cn Chemical Or Plastics Empty,stb
stb_stalled_cn_chemical_or_plastics_loaded,stb.stalled.cn.chemical_or_plastics.loaded,count,weekly,Stb Stalled Cn Chemical Or Plastics Loaded,stb
stb_stalled_cn_coal_empty,stb.stalled.cn.coal.empty,count,weekly,Stb Stalled Cn Coal Empty,stb
stb_stalled_cn_coal_loaded,stb.stalled.cn.coal.loaded,count,weekly,Stb Stalled Cn Coal Loaded,stb
stb_stalled_cn_crude_empty,stb.stalled.cn.crude.empty,count,weekly,Stb Stalled Cn Crude Empty,stb
stb_stalled_cn_crude_loaded,stb.stalled.cn.crude.loaded,count,weekly,Stb Stalled Cn Crude Loaded,stb
stb_stalled_cn_ethanol_empty,stb.stalled.cn.ethanol.empty,count,weekly,Stb Stalled Cn Ethanol Empty,stb
stb_stalled_cn_ethanol_loaded,stb.stalled.cn.ethanol.loaded,count,weekly,Stb Stalled Cn Ethanol Loaded,stb
stb_stalled_cn_fertilizer_empty,stb.stalled.cn.fertilizer.empty,count,weekly,Stb Stalled Cn Fertilizer Empty,stb
stb_stalled_cn_fertilizer_loaded,stb.stalled.cn.fertilizer.loaded,count,weekly,Stb Stalled Cn Fertilizer Loaded,stb
stb_stalled_cn_grain_empty,stb.stalled.cn.grain.empty,count,weekly,Stb Stalled Cn Grain Empty,stb
stb_stalled_cn_grain_loaded,stb.stalled.cn.grain.loaded,count,weekly,Stb Stalled Cn Grain Loaded,stb
stb_stalled_cn_intermodal_empty,stb.stalled.cn.intermodal.empty,count,weekly,Stb Stalled Cn Intermodal Empty,stb
stb_stalled_cn_intermodal_loaded,stb.stalled.cn.intermodal.loaded,count,weekly,Stb Stalled Cn Intermodal Loaded,stb
stb_stalled_cn_other_empty,stb.stalled.cn.other.empty,count,weekly,Stb Stalled Cn Other Empty,stb
stb_stalled_cn_other_loaded,stb.stalled.cn.other.loaded,count,weekly,Stb Stalled Cn Other Loaded,stb
stb_stalled_cp_all_other_empty,stb.stalled.cp.all_other.empty,count,weekly,Stb Stalled Cp All Other Empty,stb
stb_stalled_cp_all_other_loaded,stb.stalled.cp.all_other.loaded,count,weekly,Stb Stalled Cp All Other Loaded,stb
stb_stalled_cp_automotive_empty,stb.stalled.cp.automotive.empty,count,weekly,Stb Stalled Cp Automotive Empty,stb
stb_stalled_cp_automotive_loaded,stb.stalled.cp.automotive.loaded,count,weekly,Stb Stalled Cp Automotive Loaded,stb
stb_stalled_cp_chem_misc_empty,stb.stalled.cp.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.empty,count,weekly,Stb Stalled Cp Chem Misc Empty,stb
stb_stalled_cp_chem_misc_loaded,stb.stalled.cp.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.loaded,count,weekly,Stb Stalled Cp Chem Misc Loaded,stb
stb_stalled_cp_coal_empty,stb.stalled.cp.coal.empty,count,weekly,Stb Stalled Cp Coal Empty,stb
stb_stalled_cp_coal_loaded,stb.stalled.cp.coal.loaded,count,weekly,Stb Stalled Cp Coal Loaded,stb
